Sample	Engine	FDR	Accepted
MK6	MSGF	0.128	4215
MK6	MSGF	0.129	4215
MK6	MSGF	0.13	4215
MK6	MSGF	0.131	4215
MK6	MSGF	0.132	4215
MK6	MSGF	0.133	4215
MK6	MSGF	0.134	4224
MK6	MSGF	0.135	4224
MK6	MSGF	0.136	4225
MK6	MSGF	0.137	4226
MK6	MSGF	0.138	4227
MK6	MSGF	0.139	4227
MK6	MSGF	0.14	4227
MK6	MSGF	0.141	4227
MK6	MSGF	0.142	4227
MK6	MSGF	0.143	4318
MK6	MSGF	0.144	4318
MK6	MSGF	0.145	4318
MK6	MSGF	0.146	4319
MK6	MSGF	0.147	4319
MK6	MSGF	0.148	4319
MK6	MSGF	0.149	4320
MK6	MSGF	0.15	4323
MK6	MSGF	0.151	4323
MK6	MSGF	0.152	4323
MK6	MSGF	0.153	4323
MK6	MSGF	0.154	4335
MK6	MSGF	0.155	4335
MK6	MSGF	0.156	4335
MK6	MSGF	0.157	4335
MK6	MSGF	0.158	4337
MK6	MSGF	0.159	4337
MK6	MSGF	0.16	4339
MK6	MSGF	0.161	4339
MK6	MSGF	0.162	4340
MK6	MSGF	0.163	4340
MK6	MSGF	0.164	4341
MK6	MSGF	0.165	4341
MK6	MSGF	0.166	4341
MK6	MSGF	0.167	4484
MK6	MSGF	0.168	4484
MK6	MSGF	0.169	4484
MK6	MSGF	0.17	4484
MK6	MSGF	0.171	4485
MK6	MSGF	0.172	4485
MK6	MSGF	0.173	4485
MK6	MSGF	0.174	4488
MK6	MSGF	0.175	4488
MK6	MSGF	0.176	4488
MK6	MSGF	0.177	4496
MK6	MSGF	0.178	4496
MK6	MSGF	0.179	4498
MK6	MSGF	0.18	4498
MK6	MSGF	0.181	4498
MK6	MSGF	0.182	4518
MK6	MSGF	0.183	4518
MK6	MSGF	0.184	4518
MK6	MSGF	0.185	4518
MK6	MSGF	0.186	4519
MK6	MSGF	0.187	4519
MK6	MSGF	0.188	4521
MK6	MSGF	0.189	4521
MK6	MSGF	0.19	4521
MK6	MSGF	0.191	4522
MK6	MSGF	0.192	4522
MK6	MSGF	0.193	4524
MK6	MSGF	0.194	4525
MK6	MSGF	0.195	4526
MK6	MSGF	0.196	4526
MK6	MSGF	0.197	4526
MK6	MSGF	0.198	4526
MK6	MSGF	0.199	4526
MK6	MSGF	0.2	4748
MK6	MSGF	0.201	4748
MK6	MSGF	0.202	4748
MK6	MSGF	0.203	4748
MK6	MSGF	0.204	4748
MK6	MSGF	0.205	4748
MK6	MSGF	0.206	4748
MK6	MSGF	0.207	4749
MK6	MSGF	0.208	4749
MK6	MSGF	0.209	4750
MK6	MSGF	0.21	4750
MK6	MSGF	0.211	4752
MK6	MSGF	0.212	4752
MK6	MSGF	0.213	4752
MK6	MSGF	0.214	4752
MK6	MSGF	0.215	4762
MK6	MSGF	0.216	4762
MK6	MSGF	0.217	4763
MK6	MSGF	0.218	4763
MK6	MSGF	0.219	4763
MK6	MSGF	0.22	4763
MK6	MSGF	0.221	4763
MK6	MSGF	0.222	4763
MK6	MSGF	0.223	4806
MK6	MSGF	0.224	4806
MK6	MSGF	0.225	4806
MK6	MSGF	0.226	4806
MK6	MSGF	0.227	4806
MK6	MSGF	0.228	4808
MK6	MSGF	0.229	4808
MK6	MSGF	0.23	4808
MK6	MSGF	0.231	4822
MK6	MSGF	0.232	4822
MK6	MSGF	0.233	4822
MK6	MSGF	0.234	4822
MK6	MSGF	0.235	4822
MK6	MSGF	0.236	4827
MK6	MSGF	0.237	4827
MK6	MSGF	0.238	4827
MK6	MSGF	0.239	4830
MK6	MSGF	0.24	4832
MK6	MSGF	0.241	4832
MK6	MSGF	0.242	4832
MK6	MSGF	0.243	4833
MK6	MSGF	0.244	4833
MK6	MSGF	0.245	4833
MK6	MSGF	0.246	4833
MK6	MSGF	0.247	4833
MK6	MSGF	0.248	4833
MK6	MSGF	0.249	4833
MK6	MSGF	0.25	5275
MK6	MSGF	0.251	5275
MK6	MSGF	0.252	5275
MK6	MSGF	0.253	5275
MK6	MSGF	0.254	5276
MK6	MSGF	0.255	5276
MK6	MSGF	0.256	5276
MK6	MSGF	0.257	5276
MK6	MSGF	0.258	5276
MK6	MSGF	0.259	5276
MK6	MSGF	0.26	5278
MK6	MSGF	0.261	5278
MK6	MSGF	0.262	5278
MK6	MSGF	0.263	5278
MK6	MSGF	0.264	5280
MK6	MSGF	0.265	5280
MK6	MSGF	0.266	5280
MK6	MSGF	0.267	5281
MK6	MSGF	0.268	5281
MK6	MSGF	0.269	5281
MK6	MSGF	0.27	5283
MK6	MSGF	0.271	5283
MK6	MSGF	0.272	5283
MK6	MSGF	0.273	5310
MK6	MSGF	0.274	5310
MK6	MSGF	0.275	5310
MK6	MSGF	0.276	5310
MK6	MSGF	0.277	5310
MK6	MSGF	0.278	5316
MK6	MSGF	0.279	5316
MK6	MSGF	0.28	5318
MK6	MSGF	0.281	5318
MK6	MSGF	0.282	5319
MK6	MSGF	0.283	5319
MK6	MSGF	0.284	5319
MK6	MSGF	0.285	5319
MK6	MSGF	0.286	5439
MK6	MSGF	0.287	5439
MK6	MSGF	0.288	5439
MK6	MSGF	0.289	5439
MK6	MSGF	0.29	5439
MK6	MSGF	0.291	5440
MK6	MSGF	0.292	5442
MK6	MSGF	0.293	5442
MK6	MSGF	0.294	5442
MK6	MSGF	0.295	5447
MK6	MSGF	0.296	5447
MK6	MSGF	0.297	5447
MK6	MSGF	0.298	5447
MK6	MSGF	0.299	5447
MK6	MSGF	0.3	5475
MK6	MSGF	0.301	5475
MK6	MSGF	0.302	5475
MK6	MSGF	0.303	5475
MK6	MSGF	0.304	5476
MK6	MSGF	0.305	5477
MK6	MSGF	0.306	5477
MK6	MSGF	0.307	5477
MK6	MSGF	0.308	5493
MK6	MSGF	0.309	5493
MK6	MSGF	0.31	5493
MK6	MSGF	0.311	5493
MK6	MSGF	0.312	5493
MK6	MSGF	0.313	5497
MK6	MSGF	0.314	5497
MK6	MSGF	0.315	5498
MK6	MSGF	0.316	5501
MK6	MSGF	0.317	5501
MK6	MSGF	0.318	5501
MK6	MSGF	0.319	5502
MK6	MSGF	0.32	5503
MK6	MSGF	0.321	5503
MK6	MSGF	0.322	5505
MK6	MSGF	0.323	5505
MK6	MSGF	0.324	5505
MK6	MSGF	0.325	5507
MK6	MSGF	0.326	5507
MK6	MSGF	0.327	5507
MK6	MSGF	0.328	5507
MK6	MSGF	0.329	5507
MK6	MSGF	0.33	5507
MK6	MSGF	0.331	5507
MK6	MSGF	0.332	5507
MK6	MSGF	0.333	5507
MK6	MSGF	0.334	6370
MK6	MSGF	0.335	6370
MK6	MSGF	0.336	6370
MK6	MSGF	0.337	6370
MK6	MSGF	0.338	6370
MK6	MSGF	0.339	6370
MK6	MSGF	0.34	6370
MK6	MSGF	0.341	6370
MK6	MSGF	0.342	6370
MK6	MSGF	0.343	6372
MK6	MSGF	0.344	6372
MK6	MSGF	0.345	6373
MK6	MSGF	0.346	6373
MK6	MSGF	0.347	6373
MK6	MSGF	0.348	6375
MK6	MSGF	0.349	6375
MK6	MSGF	0.35	6377
MK6	MSGF	0.351	6377
MK6	MSGF	0.352	6377
MK6	MSGF	0.353	6386
MK6	MSGF	0.354	6386
MK6	MSGF	0.355	6386
MK6	MSGF	0.356	6386
MK6	MSGF	0.357	6386
MK6	MSGF	0.358	6400
MK6	MSGF	0.359	6401
MK6	MSGF	0.36	6401
MK6	MSGF	0.361	6401
MK6	MSGF	0.362	6401
MK6	MSGF	0.363	6401
MK6	MSGF	0.364	6423
MK6	MSGF	0.365	6423
MK6	MSGF	0.366	6424
MK6	MSGF	0.367	6424
MK6	MSGF	0.368	6424
MK6	MSGF	0.369	6429
MK6	MSGF	0.37	6429
MK6	MSGF	0.371	6430
MK6	MSGF	0.372	6430
MK6	MSGF	0.373	6430
MK6	MSGF	0.374	6430
MK6	MSGF	0.375	6495
MK6	MSGF	0.376	6495
MK6	MSGF	0.377	6495
MK6	MSGF	0.378	6496
MK6	MSGF	0.379	6496
MK6	MSGF	0.38	6496
MK6	MSGF	0.381	6497
MK6	MSGF	0.382	6497
MK6	MSGF	0.383	6497
MK6	MSGF	0.384	6497
MK6	MSGF	0.385	6513
MK6	MSGF	0.386	6513
MK6	MSGF	0.387	6513
MK6	MSGF	0.388	6513
MK6	MSGF	0.389	6519
MK6	MSGF	0.39	6519
MK6	MSGF	0.391	6519
MK6	MSGF	0.392	6521
MK6	MSGF	0.393	6521
MK6	MSGF	0.394	6522
MK6	MSGF	0.395	6522
MK6	MSGF	0.396	6522
MK6	MSGF	0.397	6522
MK6	MSGF	0.398	6522
MK6	MSGF	0.399	6522
MK6	MSGF	0.4	6825
MK6	MSGF	0.401	6825
MK6	MSGF	0.402	6825
MK6	MSGF	0.403	6825
MK6	MSGF	0.404	6825
MK6	MSGF	0.405	6825
MK6	MSGF	0.406	6826
MK6	MSGF	0.407	6828
MK6	MSGF	0.408	6828
MK6	MSGF	0.409	6828
MK6	MSGF	0.41	6830
MK6	MSGF	0.411	6830
MK6	MSGF	0.412	6835
MK6	MSGF	0.413	6835
MK6	MSGF	0.414	6838
MK6	MSGF	0.415	6838
MK6	MSGF	0.416	6838
MK6	MSGF	0.417	6859
MK6	MSGF	0.418	6859
MK6	MSGF	0.419	6860
MK6	MSGF	0.42	6860
MK6	MSGF	0.421	6860
MK6	MSGF	0.422	6863
MK6	MSGF	0.423	6863
MK6	MSGF	0.424	6863
MK6	MSGF	0.425	6863
MK6	MSGF	0.426	6863
MK6	MSGF	0.427	6863
MK6	MSGF	0.428	6863
MK6	MSGF	0.429	6988
MK6	MSGF	0.43	6988
MK6	MSGF	0.431	6988
MK6	MSGF	0.432	6989
MK6	MSGF	0.433	6989
MK6	MSGF	0.434	6992
MK6	MSGF	0.435	6995
MK6	MSGF	0.436	6995
MK6	MSGF	0.437	6995
MK6	MSGF	0.438	7002
MK6	MSGF	0.439	7002
MK6	MSGF	0.44	7003
MK6	MSGF	0.441	7003
MK6	MSGF	0.442	7003
MK6	MSGF	0.443	7003
MK6	MSGF	0.444	7003
MK6	MSGF	0.445	7057
MK6	MSGF	0.446	7057
MK6	MSGF	0.447	7057
MK6	MSGF	0.448	7057
MK6	MSGF	0.449	7058
MK6	MSGF	0.45	7062
MK6	MSGF	0.451	7062
MK6	MSGF	0.452	7062
MK6	MSGF	0.453	7062
MK6	MSGF	0.454	7062
MK6	MSGF	0.455	7089
MK6	MSGF	0.456	7089
MK6	MSGF	0.457	7089
MK6	MSGF	0.458	7089
MK6	MSGF	0.459	7089
MK6	MSGF	0.46	7089
MK6	MSGF	0.461	7089
MK6	MSGF	0.462	7105
MK6	MSGF	0.463	7105
MK6	MSGF	0.464	7105
MK6	MSGF	0.465	7107
MK6	MSGF	0.466	7107
MK6	MSGF	0.467	7111
MK6	MSGF	0.468	7111
MK6	MSGF	0.469	7112
MK6	MSGF	0.47	7112
MK6	MSGF	0.471	7121
MK6	MSGF	0.472	7121
MK6	MSGF	0.473	7122
MK6	MSGF	0.474	7128
MK6	MSGF	0.475	7128
MK6	MSGF	0.476	7128
MK6	MSGF	0.477	7131
MK6	MSGF	0.478	7131
MK6	MSGF	0.479	7132
MK6	MSGF	0.48	7132
MK6	MSGF	0.481	7132
MK6	MSGF	0.482	7134
MK6	MSGF	0.483	7137
MK6	MSGF	0.484	7137
MK6	MSGF	0.485	7137
MK6	MSGF	0.486	7138
MK6	MSGF	0.487	7138
MK6	MSGF	0.488	7139
MK6	MSGF	0.489	7141
MK6	MSGF	0.49	7142
MK6	MSGF	0.491	7142
MK6	MSGF	0.492	7142
MK6	MSGF	0.493	7142
MK6	MSGF	0.494	7142
MK6	MSGF	0.495	7142
MK6	MSGF	0.496	7142
MK6	MSGF	0.497	7142
MK6	MSGF	0.498	7142
MK6	MSGF	0.499	7142
MK6	MSGF	0.5	8877
MK6	MSGF	0.501	8877
MK6	MSGF	0.502	8877
MK6	MSGF	0.503	8877
MK6	MSGF	0.504	8877
MK6	MSGF	0.505	8877
MK6	MSGF	0.506	8877
MK6	MSGF	0.507	8877
MK6	MSGF	0.508	8877
MK6	MSGF	0.509	8877
MK6	MSGF	0.51	8877
MK6	MSGF	0.511	8877
MK6	MSGF	0.512	8877
MK6	MSGF	0.513	8877
MK6	MSGF	0.514	8877
MK6	MSGF	0.515	8877
MK6	MSGF	0.516	8877
MK6	MSGF	0.517	8879
MK6	MSGF	0.518	8880
MK6	MSGF	0.519	8880
MK6	MSGF	0.52	8882
MK6	MSGF	0.521	8882
MK6	MSGF	0.522	8882
MK6	MSGF	0.523	8882
MK6	MSGF	0.524	8885
MK6	MSGF	0.525	8886
MK6	MSGF	0.526	8886
MK6	MSGF	0.527	8890
MK6	MSGF	0.528	8891
MK6	MSGF	0.529	8891
MK6	MSGF	0.53	8895
MK6	MSGF	0.531	8895
MK6	MSGF	0.532	8896
MK6	MSGF	0.533	8896
MK6	MSGF	0.534	8904
MK6	MSGF	0.535	8905
MK6	MSGF	0.536	8905
MK6	MSGF	0.537	8905
MK6	MSGF	0.538	8905
MK6	MSGF	0.539	8923
MK6	MSGF	0.54	8923
MK6	MSGF	0.541	8923
MK6	MSGF	0.542	8927
MK6	MSGF	0.543	8927
MK6	MSGF	0.544	8927
MK6	MSGF	0.545	8927
MK6	MSGF	0.546	8955
MK6	MSGF	0.547	8955
MK6	MSGF	0.548	8955
MK6	MSGF	0.549	8956
MK6	MSGF	0.55	8958
MK6	MSGF	0.551	8958
MK6	MSGF	0.552	8959
MK6	MSGF	0.553	8960
MK6	MSGF	0.554	8960
MK6	MSGF	0.555	8960
MK6	MSGF	0.556	9009
MK6	MSGF	0.557	9009
MK6	MSGF	0.558	9009
MK6	MSGF	0.559	9009
MK6	MSGF	0.56	9010
MK6	MSGF	0.561	9010
MK6	MSGF	0.562	9010
MK6	MSGF	0.563	9023
MK6	MSGF	0.564	9024
MK6	MSGF	0.565	9025
MK6	MSGF	0.566	9025
MK6	MSGF	0.567	9026
MK6	MSGF	0.568	9027
MK6	MSGF	0.569	9028
MK6	MSGF	0.57	9028
MK6	MSGF	0.571	9028
MK6	MSGF	0.572	9156
MK6	MSGF	0.573	9156
MK6	MSGF	0.574	9156
MK6	MSGF	0.575	9156
MK6	MSGF	0.576	9157
MK6	MSGF	0.577	9157
MK6	MSGF	0.578	9157
MK6	MSGF	0.579	9161
MK6	MSGF	0.58	9161
MK6	MSGF	0.581	9162
MK6	MSGF	0.582	9162
MK6	MSGF	0.583	9162
MK6	MSGF	0.584	9186
MK6	MSGF	0.585	9186
MK6	MSGF	0.586	9186
MK6	MSGF	0.587	9187
MK6	MSGF	0.588	9187
MK6	MSGF	0.589	9189
MK6	MSGF	0.59	9189
MK6	MSGF	0.591	9191
MK6	MSGF	0.592	9191
MK6	MSGF	0.593	9191
MK6	MSGF	0.594	9191
MK6	MSGF	0.595	9191
MK6	MSGF	0.596	9191
MK6	MSGF	0.597	9191
MK6	MSGF	0.598	9191
MK6	MSGF	0.599	9191
MK6	MSGF	0.6	9474
MK6	MSGF	0.601	9474
MK6	MSGF	0.602	9474
MK6	MSGF	0.603	9474
MK6	MSGF	0.604	9474
MK6	MSGF	0.605	9474
MK6	MSGF	0.606	9474
MK6	MSGF	0.607	9474
MK6	MSGF	0.608	9474
MK6	MSGF	0.609	9476
MK6	MSGF	0.61	9476
MK6	MSGF	0.611	9476
MK6	MSGF	0.612	9480
MK6	MSGF	0.613	9481
MK6	MSGF	0.614	9481
MK6	MSGF	0.615	9482
MK6	MSGF	0.616	9494
MK6	MSGF	0.617	9494
MK6	MSGF	0.618	9494
MK6	MSGF	0.619	9494
MK6	MSGF	0.62	9496
MK6	MSGF	0.621	9496
MK6	MSGF	0.622	9496
MK6	MSGF	0.623	9496
MK6	MSGF	0.624	9496
MK6	MSGF	0.625	9578
MK6	MSGF	0.626	9578
MK6	MSGF	0.627	9578
MK6	MSGF	0.628	9579
MK6	MSGF	0.629	9580
MK6	MSGF	0.63	9582
MK6	MSGF	0.631	9582
MK6	MSGF	0.632	9587
MK6	MSGF	0.633	9587
MK6	MSGF	0.634	9589
MK6	MSGF	0.635	9589
MK6	MSGF	0.636	9589
MK6	MSGF	0.637	9616
MK6	MSGF	0.638	9616
MK6	MSGF	0.639	9616
MK6	MSGF	0.64	9617
MK6	MSGF	0.641	9617
MK6	MSGF	0.642	9617
MK6	MSGF	0.643	9629
MK6	MSGF	0.644	9629
MK6	MSGF	0.645	9629
MK6	MSGF	0.646	9629
MK6	MSGF	0.647	9629
MK6	MSGF	0.648	9630
MK6	MSGF	0.649	9631
MK6	MSGF	0.65	9634
MK6	MSGF	0.651	9634
MK6	MSGF	0.652	9634
MK6	MSGF	0.653	9636
MK6	MSGF	0.654	9636
MK6	MSGF	0.655	9636
MK6	MSGF	0.656	9636
MK6	MSGF	0.657	9636
MK6	MSGF	0.658	9636
MK6	MSGF	0.659	9636
MK6	MSGF	0.66	9636
MK6	MSGF	0.661	9636
MK6	MSGF	0.662	9636
MK6	MSGF	0.663	9636
MK6	MSGF	0.664	9636
MK6	MSGF	0.665	9636
MK6	MSGF	0.666	9636
MK6	MSGF	0.667	10457
MK6	MSGF	0.668	10458
MK6	MSGF	0.669	10458
MK6	MSGF	0.67	10458
MK6	MSGF	0.671	10458
MK6	MSGF	0.672	10458
MK6	MSGF	0.673	10458
MK6	MSGF	0.674	10458
MK6	MSGF	0.675	10458
MK6	MSGF	0.676	10458
MK6	MSGF	0.677	10459
MK6	MSGF	0.678	10461
MK6	MSGF	0.679	10462
MK6	MSGF	0.68	10462
MK6	MSGF	0.681	10462
MK6	MSGF	0.682	10463
MK6	MSGF	0.683	10463
MK6	MSGF	0.684	10463
MK6	MSGF	0.685	10467
MK6	MSGF	0.686	10468
MK6	MSGF	0.687	10468
MK6	MSGF	0.688	10472
MK6	MSGF	0.689	10472
MK6	MSGF	0.69	10473
MK6	MSGF	0.691	10473
MK6	MSGF	0.692	10473
MK6	MSGF	0.693	10480
MK6	MSGF	0.694	10480
MK6	MSGF	0.695	10481
MK6	MSGF	0.696	10483
MK6	MSGF	0.697	10483
MK6	MSGF	0.698	10483
MK6	MSGF	0.699	10483
MK6	MSGF	0.7	10517
MK6	MSGF	0.701	10517
MK6	MSGF	0.702	10517
MK6	MSGF	0.703	10517
MK6	MSGF	0.704	10518
MK6	MSGF	0.705	10518
MK6	MSGF	0.706	10525
MK6	MSGF	0.707	10525
MK6	MSGF	0.708	10525
MK6	MSGF	0.709	10525
MK6	MSGF	0.71	10525
MK6	MSGF	0.711	10525
MK6	MSGF	0.712	10525
MK6	MSGF	0.713	10525
MK6	MSGF	0.714	10525
MK6	MSGF	0.715	10641
MK6	MSGF	0.716	10641
MK6	MSGF	0.717	10641
MK6	MSGF	0.718	10641
MK6	MSGF	0.719	10642
MK6	MSGF	0.72	10642
MK6	MSGF	0.721	10642
MK6	MSGF	0.722	10642
MK6	MSGF	0.723	10644
MK6	MSGF	0.724	10644
MK6	MSGF	0.725	10644
MK6	MSGF	0.726	10644
MK6	MSGF	0.727	10644
MK6	MSGF	0.728	10662
MK6	MSGF	0.729	10662
MK6	MSGF	0.73	10662
MK6	MSGF	0.731	10662
MK6	MSGF	0.732	10662
MK6	MSGF	0.733	10662
MK6	MSGF	0.734	10667
MK6	MSGF	0.735	10668
MK6	MSGF	0.736	10669
MK6	MSGF	0.737	10669
MK6	MSGF	0.738	10669
MK6	MSGF	0.739	10669
MK6	MSGF	0.74	10673
MK6	MSGF	0.741	10674
MK6	MSGF	0.742	10674
MK6	MSGF	0.743	10674
MK6	MSGF	0.744	10674
MK6	MSGF	0.745	10674
MK6	MSGF	0.746	10674
MK6	MSGF	0.747	10674
MK6	MSGF	0.748	10674
MK6	MSGF	0.749	10674
MK6	MSGF	0.75	11091
MK6	MSGF	0.751	11091
MK6	MSGF	0.752	11091
MK6	MSGF	0.753	11091
MK6	MSGF	0.754	11091
MK6	MSGF	0.755	11091
MK6	MSGF	0.756	11091
MK6	MSGF	0.757	11092
MK6	MSGF	0.758	11092
MK6	MSGF	0.759	11092
MK6	MSGF	0.76	11093
MK6	MSGF	0.761	11093
MK6	MSGF	0.762	11094
MK6	MSGF	0.763	11094
MK6	MSGF	0.764	11094
MK6	MSGF	0.765	11099
MK6	MSGF	0.766	11100
MK6	MSGF	0.767	11101
MK6	MSGF	0.768	11101
MK6	MSGF	0.769	11101
MK6	MSGF	0.77	11112
MK6	MSGF	0.771	11112
MK6	MSGF	0.772	11112
MK6	MSGF	0.773	11113
MK6	MSGF	0.774	11113
MK6	MSGF	0.775	11113
MK6	MSGF	0.776	11113
MK6	MSGF	0.777	11113
MK6	MSGF	0.778	11154
MK6	MSGF	0.779	11154
MK6	MSGF	0.78	11154
MK6	MSGF	0.781	11154
MK6	MSGF	0.782	11155
MK6	MSGF	0.783	11155
MK6	MSGF	0.784	11155
MK6	MSGF	0.785	11155
MK6	MSGF	0.786	11161
MK6	MSGF	0.787	11161
MK6	MSGF	0.788	11161
MK6	MSGF	0.789	11161
MK6	MSGF	0.79	11162
MK6	MSGF	0.791	11162
MK6	MSGF	0.792	11162
MK6	MSGF	0.793	11162
MK6	MSGF	0.794	11163
MK6	MSGF	0.795	11163
MK6	MSGF	0.796	11163
MK6	MSGF	0.797	11163
MK6	MSGF	0.798	11163
MK6	MSGF	0.799	11163
MK6	MSGF	0.8	11368
MK6	MSGF	0.801	11368
MK6	MSGF	0.802	11368
MK6	MSGF	0.803	11368
MK6	MSGF	0.804	11368
MK6	MSGF	0.805	11368
MK6	MSGF	0.806	11368
MK6	MSGF	0.807	11368
MK6	MSGF	0.808	11369
MK6	MSGF	0.809	11369
MK6	MSGF	0.81	11370
MK6	MSGF	0.811	11370
MK6	MSGF	0.812	11370
MK6	MSGF	0.813	11371
MK6	MSGF	0.814	11371
MK6	MSGF	0.815	11371
MK6	MSGF	0.816	11371
MK6	MSGF	0.817	11371
MK6	MSGF	0.818	11371
MK6	MSGF	0.819	11399
MK6	MSGF	0.82	11399
MK6	MSGF	0.821	11399
MK6	MSGF	0.822	11399
MK6	MSGF	0.823	11399
MK6	MSGF	0.824	11402
MK6	MSGF	0.825	11402
MK6	MSGF	0.826	11402
MK6	MSGF	0.827	11403
MK6	MSGF	0.828	11404
MK6	MSGF	0.829	11404
MK6	MSGF	0.83	11404
MK6	MSGF	0.831	11404
MK6	MSGF	0.832	11404
MK6	MSGF	0.833	11404
MK6	MSGF	0.834	11578
MK6	MSGF	0.835	11578
MK6	MSGF	0.836	11578
MK6	MSGF	0.837	11579
MK6	MSGF	0.838	11579
MK6	MSGF	0.839	11579
MK6	MSGF	0.84	11579
MK6	MSGF	0.841	11579
MK6	MSGF	0.842	11579
MK6	MSGF	0.843	11586
MK6	MSGF	0.844	11586
MK6	MSGF	0.845	11586
MK6	MSGF	0.846	11586
MK6	MSGF	0.847	11594
MK6	MSGF	0.848	11594
MK6	MSGF	0.849	11595
MK6	MSGF	0.85	11596
MK6	MSGF	0.851	11596
MK6	MSGF	0.852	11596
MK6	MSGF	0.853	11596
MK6	MSGF	0.854	11596
MK6	MSGF	0.855	11596
MK6	MSGF	0.856	11597
MK6	MSGF	0.857	11597
MK6	MSGF	0.858	11691
MK6	MSGF	0.859	11691
MK6	MSGF	0.86	11691
MK6	MSGF	0.861	11691
MK6	MSGF	0.862	11691
MK6	MSGF	0.863	11691
MK6	MSGF	0.864	11693
MK6	MSGF	0.865	11693
MK6	MSGF	0.866	11693
MK6	MSGF	0.867	11697
MK6	MSGF	0.868	11697
MK6	MSGF	0.869	11697
MK6	MSGF	0.87	11697
MK6	MSGF	0.871	11697
MK6	MSGF	0.872	11697
MK6	MSGF	0.873	11697
MK6	MSGF	0.874	11697
MK6	MSGF	0.875	11766
MK6	MSGF	0.876	11766
MK6	MSGF	0.877	11766
MK6	MSGF	0.878	11766
MK6	MSGF	0.879	11767
MK6	MSGF	0.88	11768
MK6	MSGF	0.881	11769
MK6	MSGF	0.882	11769
MK6	MSGF	0.883	11774
MK6	MSGF	0.884	11775
MK6	MSGF	0.885	11776
MK6	MSGF	0.886	11777
MK6	MSGF	0.887	11777
MK6	MSGF	0.888	11777
MK6	MSGF	0.889	11815
MK6	MSGF	0.89	11815
MK6	MSGF	0.891	11815
MK6	MSGF	0.892	11817
MK6	MSGF	0.893	11819
MK6	MSGF	0.894	11819
MK6	MSGF	0.895	11823
MK6	MSGF	0.896	11823
MK6	MSGF	0.897	11825
MK6	MSGF	0.898	11825
MK6	MSGF	0.899	11825
MK6	MSGF	0.9	11847
MK6	MSGF	0.901	11847
MK6	MSGF	0.902	11847
MK6	MSGF	0.903	11847
MK6	MSGF	0.904	11847
MK6	MSGF	0.905	11851
MK6	MSGF	0.906	11851
MK6	MSGF	0.907	11852
MK6	MSGF	0.908	11853
MK6	MSGF	0.909	11854
MK6	MSGF	0.91	11873
MK6	MSGF	0.911	11873
MK6	MSGF	0.912	11873
MK6	MSGF	0.913	11874
MK6	MSGF	0.914	11876
MK6	MSGF	0.915	11876
MK6	MSGF	0.916	11876
MK6	MSGF	0.917	11889
MK6	MSGF	0.918	11889
MK6	MSGF	0.919	11889
MK6	MSGF	0.92	11889
MK6	MSGF	0.921	11890
MK6	MSGF	0.922	11890
MK6	MSGF	0.923	11890
MK6	MSGF	0.924	11905
MK6	MSGF	0.925	11906
MK6	MSGF	0.926	11906
MK6	MSGF	0.927	11906
MK6	MSGF	0.928	11906
MK6	MSGF	0.929	11916
MK6	MSGF	0.93	11916
MK6	MSGF	0.931	11916
MK6	MSGF	0.932	11920
MK6	MSGF	0.933	11920
MK6	MSGF	0.934	11930
MK6	MSGF	0.935	11931
MK6	MSGF	0.936	11931
MK6	MSGF	0.937	11931
MK6	MSGF	0.938	11936
MK6	MSGF	0.939	11936
MK6	MSGF	0.94	11936
MK6	MSGF	0.941	11936
MK6	MSGF	0.942	11944
MK6	MSGF	0.943	11945
MK6	MSGF	0.944	11945
MK6	MSGF	0.945	11947
MK6	MSGF	0.946	11947
MK6	MSGF	0.947	11947
MK6	MSGF	0.948	11948
MK6	MSGF	0.949	11948
MK6	MSGF	0.95	11953
MK6	MSGF	0.951	11953
MK6	MSGF	0.952	11953
MK6	MSGF	0.953	11958
MK6	MSGF	0.954	11958
MK6	MSGF	0.955	11958
MK6	MSGF	0.956	11958
MK6	MSGF	0.957	11961
MK6	MSGF	0.958	11961
MK6	MSGF	0.959	11962
MK6	MSGF	0.96	11963
MK6	MSGF	0.961	11963
MK6	MSGF	0.962	11964
MK6	MSGF	0.963	11964
MK6	MSGF	0.964	11964
MK6	MSGF	0.965	11964
MK6	MSGF	0.966	11965
MK6	MSGF	0.967	11965
MK6	MSGF	0.968	11966
MK6	MSGF	0.969	11966
MK6	MSGF	0.97	11967
MK6	MSGF	0.971	11967
MK6	MSGF	0.972	11967
MK6	MSGF	0.973	11968
MK6	MSGF	0.974	11968
MK6	MSGF	0.975	11969
MK6	MSGF	0.976	11969
MK6	MSGF	0.977	11970
MK6	MSGF	0.978	11972
MK6	MSGF	0.979	11973
MK6	MSGF	0.98	11973
MK6	MSGF	0.981	11973
MK6	MSGF	0.982	11973
MK6	MSGF	0.983	11973
MK6	MSGF	0.984	11973
MK6	MSGF	0.985	11973
MK6	MSGF	0.986	11973
MK6	MSGF	0.987	11973
MK6	MSGF	0.988	11975
MK6	MSGF	0.989	11975
MK6	MSGF	0.99	11975
MK6	MSGF	0.991	11976
MK6	MSGF	0.992	11976
MK6	MSGF	0.993	11976
MK6	MSGF	0.994	11976
MK6	MSGF	0.995	11976
MK6	MSGF	0.996	11976
MK6	MSGF	0.997	11976
MK6	MSGF	0.998	11976
MK6	MSGF	0.999	11976
MK6	MSGF	1	15791
MK6	XTANDEM	0	1320
